date,latitude,longitude,stationName,value,previousDate,previousValue,type
2017-02-19,39.7739,-75.5414,"Wilmington Porter Res, De",18.9,1997-02-19,18.9,high
2017-02-19,29.7258,-85.0205,"Apalachicola Airport, Fl",26.7,1932-02-19,26.7,high
2017-02-19,41.7805,-88.3091,"Aurora, Il",20,1930-02-19,19.4,high
2017-02-19,42.1153,-88.1639,"Barrington 3 Sw, Il",19.4,1981-02-19,11.7,high
2017-02-19,41.7372,-87.7775,"Chicago Midway Airport 3 Sw, Il",19.4,2016-02-19,18.3,high
2017-02-19,41.9342,-88.7756,"De Kalb, Il",18.9,1981-02-19,13.3,high
2017-02-19,41.835,-89.5136,"Dixon 1 W, Il",18.9,1930-02-19,18.3,high
2017-02-19,42.0628,-88.2861,"Elgin, Il",20,1913-02-19,15.6,high
2017-02-19,42.2972,-89.6038,"Freeport Wwp, Il",19.4,1981-02-19,14.4,high
2017-02-19,41.8978,-90.1545,"Fulton Dam, Il",17.2,1981-02-19,16.1,high
2017-02-19,40.9464,-90.3856,"Galesburg, Il",18.9,1971-02-19,17.2,high
2017-02-19,41.4511,-90.1487,"Geneseo, Il",21.7,1971-02-19,16.7,high
2017-02-19,40.8821,-91.0234,"Gladstone Dam 18, Il",21.7,1994-02-19,17.8,high
2017-02-19,41.5033,-88.1027,"Joliet Brandon Rd Dm, Il",20,1981-02-19,15,high
2017-02-19,41.138,-87.8855,"Kankakee Metro Wwtp, Il",19.4,1995-02-19,12.8,high
2017-02-19,41.2429,-89.8997,"Kewanee 1 E, Il",19.4,1971-02-19,15.6,high
2017-02-19,40.9126,-89.034,"Minonk, Il",21.7,1930-02-19,19.4,high
2017-02-19,41.3708,-88.4336,"Morris 1 Nw, Il",20.6,1930-02-19,20,high
2017-02-19,42.098,-89.9841,"Mount Carroll, Il",20.6,1930-02-19,18.3,high
2017-02-19,40.5493,-88.9501,"Normal 4 Ne, Il",17.8,1994-02-19,17.2,high
2017-02-19,41.4947,-87.6802,"Park Forest, Il",19.4,1981-02-19,15.6,high
2017-02-19,41.6652,-88.978,"Paw Paw 2 S, Il",18.3,1981-02-19,12.8,high
2017-02-19,39.9058,-91.4281,"Quincy Dam 21, Il",19.4,1997-02-19,18.9,high
2017-02-19,41.9116,-89.0708,"Rochelle, Il",19.4,1981-02-19,13.3,high
2017-02-19,41.518,-90.5647,"Rock Island Lock And Dam 15, Il",22.8,1994-02-19,15.6,high
2017-02-19,39.4079,-88.7739,"Shelbyville Dam, Il",18.3,1981-02-19,18.3,high
2017-02-19,42.3996,-89.9902,"Stockton 3 Nne, Il",17.8,1981-02-19,13.9,high
2017-02-19,41.0908,-88.8158,"Streator, Il",18.3,1913-02-19,17.8,high
2017-02-19,39.7946,-88.2909,"Tuscola, Il",18.9,1994-02-19,17.8,high
2017-02-19,40.084,-88.2404,"Champaign 3 S, Il",20,1930-02-19,20,high
2017-02-19,41.6639,-85.0183,"Angola, In",18.3,1930-02-19,17.2,high
2017-02-19,41.1452,-85.4898,"Columbia City, In",18.3,1994-02-19,16.1,high
2017-02-19,41.5575,-85.8825,"Goshen 3 Sw, In",18.3,1930-02-19,17.8,high
2017-02-19,40.4355,-85.2891,"Hartford City 4 Ese, In",18.9,1994-02-19,17.8,high
2017-02-19,40.8555,-85.498,"Huntington, In",19.4,1994-02-19,16.7,high
2017-02-19,40.4582,-86.1758,"Kokomo 3 Wsw, In",19.4,1930-02-19,19.4,high
2017-02-19,40.2963,-86.9027,"Lafayette 8 S, In",18.3,1961-02-19,18.3,high
2017-02-19,41.6116,-86.7297,"Laporte, In",18.3,1994-02-19,17.8,high
2017-02-19,41.2647,-87.4178,"Lowell, In",20,1994-02-19,17.2,high
2017-02-19,39.4039,-86.4531,"Martinsville 2 Sw, In",18.9,1994-02-19,18.9,high
2017-02-19,39.8942,-85.3953,"New Castle 3 Sw, In",18.9,1994-02-19,17.8,high
2017-02-19,40.0738,-87.5066,"Perrysville 4 Wnw, In",20,1994-02-19,17.2,high
2017-02-19,40.9238,-87.1752,"Rensselaer, In",19.4,1994-02-19,18.3,high
2017-02-19,39.4708,-87.408,"Terre Haute Indiana State, In",21.1,1961-02-19,20.6,high
2017-02-19,40.2233,-86.1086,"Tipton 5 Sw, In",19.4,1994-02-19,17.2,high
2017-02-19,40.7917,-85.8258,"Wabash, In",19.4,1930-02-19,19.4,high
2017-02-19,41.4439,-86.9294,"Wanatah 2 Wnw, In",19.4,1961-02-19,16.7,high
2017-02-19,43.0683,-94.3052,"Algona 3 W, Ia",13.9,1981-02-19,13.3,high
2017-02-19,40.7041,-93.3697,"Allerton, Ia",19.4,2016-02-19,16.7,high
2017-02-19,42.0208,-93.7741,"Ames 8 Wsw, Ia",20,1981-02-19,16.1,high
2017-02-19,41.6774,-93.5822,"Ankeny, Ia",22.8,1995-02-19,18.3,high
2017-02-19,40.8069,-94.0474,"Beaconsfield, Ia",19.4,2016-02-19,17.8,high
2017-02-19,42.2611,-90.4231,"Bellevue L And D 12, Ia",17.2,1983-02-19,13.9,high
2017-02-19,40.7747,-91.1165,"Burlington 2 S, Ia",21.1,1983-02-19,17.2,high
2017-02-19,42.2973,-91.0199,"Cascade, Ia",17.8,1981-02-19,14.4,high
2017-02-19,42.0496,-91.5881,"Cedar Rapids Number 1, Ia",20.6,1930-02-19,20,high
2017-02-19,41.0163,-93.2791,"Chariton 1 E, Ia",22.2,1930-02-19,21.1,high
2017-02-19,43.0604,-92.6717,"Charles City, Ia",16.1,1981-02-19,16.1,high
2017-02-19,41.7947,-90.2639,"Clinton Number 1, Ia",20,1930-02-19,20,high
2017-02-19,43.3043,-91.7952,"Decorah, Ia",16.1,1981-02-19,13.3,high
2017-02-19,42.7754,-91.4537,"Elkader, Ia",17.2,1981-02-19,15.6,high
2017-02-19,43.1025,-94.6833,"Emmetsburg, Ia",15,1996-02-19,11.1,high
2017-02-19,40.6222,-91.334,"Fort Madison, Ia",20,2016-02-19,17.2,high
2017-02-19,42.7858,-91.0958,"Guttenberg L And D 10, Ia",17.2,1994-02-19,12.8,high
2017-02-19,42.756,-93.202,"Hampton, Ia",16.1,1981-02-19,14.4,high
2017-02-19,40.3968,-91.3749,"Keokuk Lock Dam 19, Ia",21.7,1994-02-19,18.9,high
2017-02-19,41.5747,-90.4005,"Le Claire Lock And Dam 14, Ia",20,1971-02-19,17.8,high
2017-02-19,41.638,-95.7883,"Logan, Ia",18.9,1930-02-19,18.9,high
2017-02-19,42.4732,-91.4516,"Manchester Number 2, Ia",16.1,2002-02-19,13.3,high
2017-02-19,42.0494,-90.7488,"Maquoketa, Ia",18.3,1930-02-19,18.3,high
2017-02-19,41.7116,-93.0297,"Newton, Ia",16.7,1981-02-19,16.1,high
2017-02-19,41.0194,-93.7502,"Osceola, Ia",18.9,1995-02-19,18.3,high
2017-02-19,43.0863,-95.6291,"Primghar, Ia",17.8,1954-02-19,15.6,high
2017-02-19,42.3969,-94.6291,"Rockwell City, Ia",16.1,1981-02-19,15,high
2017-02-19,43.4047,-95.7483,"Sibley 3 Ne, Ia",15,1981-02-19,14.4,high
2017-02-19,40.736,-95.643,"Sidney 1 Sse, Ia",23.9,2016-02-19,22.8,high
2017-02-19,42.1702,-92.0077,"Vinton, Ia",16.1,1954-02-19,15.6,high
2017-02-19,38.0212,-96.6036,"Cassoday 2 Se, Ks",23.9,2016-02-19,23.9,high
2017-02-19,38.2548,-95.7499,"John Redmond Lake, Ks",22.8,1986-02-19,19.4,high
2017-02-19,38.3779,-97.0754,"Marion Reservoir, Ks",23.9,2016-02-19,23.9,high
2017-02-19,39.6419,-78.7561,"Cumberland 2, Md",22.2,1981-02-19,20.6,high
2017-02-19,39.6599,-78.9358,"Frostburg 2, Md",18.3,1981-02-19,18.3,high
2017-02-19,42.2947,-83.7108,"Ann Arbor University Of Mi, Mi",17.8,2016-02-19,15.6,high
2017-02-19,43.808,-82.9938,"Bad Axe, Mi",15,1930-02-19,11.7,high
2017-02-19,46.8325,-87.7504,"Big Bay 1 Nw, Mi",13.3,1997-02-19,7.2,high
2017-02-19,43.7072,-85.4822,"Big Rapids Waterwork, Mi",15.6,1994-02-19,13.3,high
2017-02-19,42.3842,-85.9625,"Bloomingdale, Mi",16.7,1930-02-19,16.1,high
2017-02-19,45.1672,-84.9138,"Boyne Falls, Mi",12.2,1994-02-19,11.7,high
2017-02-19,43.4838,-83.3919,"Caro, Mi",16.7,1994-02-19,15.6,high
2017-02-19,45.3172,-85.2672,"Charlevoix, Mi",11.7,2002-02-19,8.3,high
2017-02-19,42.5503,-84.8258,"Charlotte, Mi",18.3,1913-02-19,15,high
2017-02-19,41.9622,-84.9925,"Coldwater St School, Mi",17.2,1930-02-19,17.2,high
2017-02-19,42.3195,-83.2377,"Dearborn, Mi",20.6,2016-02-19,16.1,high
2017-02-19,44.2838,-83.5036,"East Tawas, Mi",16.7,1994-02-19,8.9,high
2017-02-19,42.4077,-82.8891,"Grosse Pointe Farms, Mi",18.3,1994-02-19,14.4,high
2017-02-19,44.4633,-83.7216,"Hale Loud Dam, Mi",15.6,1994-02-19,12.8,high
2017-02-19,43.8322,-82.6427,"Harbor Beach 1 Sse, Mi",16.1,1984-02-19,12.8,high
2017-02-19,44.6819,-83.2808,"Harrisville 2 Nne, Mi",15.6,1981-02-19,10,high
2017-02-19,43.6747,-86.4238,"Hart, Mi",14.4,1954-02-19,13.3,high
2017-02-19,41.9352,-84.6411,"Hillsdale, Mi",18.9,1930-02-19,17.2,high
2017-02-19,44.3088,-85.205,"Lake City Experimental Farm, Mi",14.4,1930-02-19,11.1,high
2017-02-19,43.0608,-83.3074,"Lapeer Wwtp, Mi",18.9,1976-02-19,15,high
2017-02-19,45.9512,-86.2513,"Manistique Wwtp, Mi",16.1,1949-02-19,7.2,high
2017-02-19,43.6088,-84.2011,"Midland, Mi",15,2016-02-19,14.4,high
2017-02-19,42.5794,-83.6844,"Milford Gm Proving Ground, Mi",16.7,1994-02-19,15,high
2017-02-19,46.4121,-86.6625,"Munising, Mi",12.8,1930-02-19,11.7,high
2017-02-19,46.3287,-85.5033,"Newberry Correctional Facility, Mi",11.7,1994-02-19,8.3,high
2017-02-19,43.0161,-84.18,"Owosso Wwtp, Mi",17.8,1930-02-19,15,high
2017-02-19,42.975,-82.4194,"Port Huron, Mi",16.1,1994-02-19,15,high
2017-02-19,44.0126,-83.8977,"Standish 4 Ne, Mi",15.6,1997-02-19,11.1,high
2017-02-19,41.9299,-85.6385,"Three Rivers, Mi",18.3,1930-02-19,16.1,high
2017-02-19,46.1796,-85.0311,"Trout Lake 1 Sw, Mi",13.3,1994-02-19,12.2,high
2017-02-19,44.2541,-84.2011,"West Branch 3 Se, Mi",15,1994-02-19,12.2,high
2017-02-19,45.3167,-95.6166,"Benson, Mn",11.7,1981-02-19,11.1,high
2017-02-19,43.6309,-91.5027,"Caledonia, Mn",15.6,1913-02-19,12.2,high
2017-02-19,44.7184,-96.2696,"Canby, Mn",16.1,1930-02-19,15.6,high
2017-02-19,47.3847,-94.6147,"Cass Lake, Mn",11.7,1981-02-19,10,high
2017-02-19,45.5794,-94.392,"Collegeville St. John S, Mn",13.3,1930-02-19,11.7,high
2017-02-19,45.3397,-92.9125,"Forest Lake 5 Ne, Mn",15.6,1981-02-19,12.2,high
2017-02-19,47.7518,-90.3282,"Grand Marais, Mn",12.8,2002-02-19,6.1,high
2017-02-19,47.9711,-89.6908,"Grand Portage Ranger Station, Mn",13.3,2002-02-19,7.2,high
2017-02-19,47.2436,-93.4975,"Grand Rapids Frs Lab, Mn",12.2,1930-02-19,11.1,high
2017-02-19,48.1603,-90.8842,"Gunflint Lake 10 Nw, Mn",10.6,1981-02-19,7.8,high
2017-02-19,44.7597,-92.8689,"Hastings Dam 2, Mn",13.9,1994-02-19,10,high
2017-02-19,44.6501,-93.6356,"Jordan 1 Ssw, Mn",14.4,1981-02-19,13.9,high
2017-02-19,43.9984,-95.9495,"Lake Wilson, Mn",15,1981-02-19,13.3,high
2017-02-19,45.1279,-94.5348,"Litchfield, Mn",13.3,1981-02-19,11.7,high
2017-02-19,45.9646,-94.8892,"Long Prairie, Mn",11.1,1981-02-19,10.6,high
2017-02-19,44.4706,-95.7908,"Marshall, Mn",18.3,1981-02-19,13.9,high
2017-02-19,45.6771,-94.802,"Melrose, Mn",11.7,1981-02-19,11.1,high
2017-02-19,45.1219,-95.9269,"Milan 1 Nw, Mn",17.2,1930-02-19,13.3,high
2017-02-19,46.4378,-92.7578,"Moose Lake 1 Sse, Mn",13.3,1981-02-19,11.7,high
2017-02-19,45.8776,-93.3147,"Mora, Mn",14.4,1994-02-19,13.3,high
2017-02-19,46.4145,-95.5464,"Ottertail, Mn",8.9,2002-02-19,8.9,high
2017-02-19,44.0138,-96.3258,"Pipestone, Mn",16.1,1930-02-19,16.1,high
2017-02-19,44.71668,-93.0981,"Rosemount Research And Outreach Center, Mn",13.3,1981-02-19,13.3,high
2017-02-19,48.1328,-96.182,"Thief River Falls 2, Mn",6.1,1996-02-19,5,high
2017-02-19,45.0482,-93.0959,"Vadnais Lake, Mn",15,1994-02-19,9.4,high
2017-02-19,47.0936,-94.5738,"Walker, Mn",11.1,1981-02-19,10,high
2017-02-19,43.8575,-95.1168,"Windom, Mn",14.4,1981-02-19,14.4,high
2017-02-19,44.0876,-91.6703,"Winona Dam 5 A, Mn",14.4,1994-02-19,13.3,high
2017-02-19,40.2486,-94.3308,"Albany, Mo",21.7,2016-02-19,21.7,high
2017-02-19,40.2575,-94.0269,"Bethany, Mo",21.1,2016-02-19,21.1,high
2017-02-19,39.34472,-91.17111,"Bowling Green 2 Ne, Mo",22.2,1971-02-19,21.7,high
2017-02-19,39.765,-93.0594,"Brookfield, Mo",23.9,2016-02-19,21.1,high
2017-02-19,39.7233,-91.3719,"Hannibal Water Works, Mo",20.6,1994-02-19,20.6,high
2017-02-19,40.4575,-92.1822,"Memphis, Mo",20,1981-02-19,16.7,high
2017-02-19,39.4194,-92.4369,"Moberly, Mo",20.6,2004-02-19,20.6,high
2017-02-19,39.0172,-92.7558,"New Franklin 1 W, Mo",22.2,2016-02-19,21.1,high
2017-02-19,37.905,-93.3169,"Pomme De Terre Dam, Mo",24.4,2016-02-19,21.7,high
2017-02-19,40.3986,-93.584,"Princeton, Mo",21.1,2016-02-19,19.4,high
2017-02-19,38.6291,-90.2706,"St Louis Science Ctr, Mo",23.9,1991-02-19,22.2,high
2017-02-19,39.4247,-92.8106,"Salisbury, Mo",22.8,2016-02-19,21.1,high
2017-02-19,39.6361,-91.2494,"Saverton Lock And Dam 22, Mo",22.2,1994-02-19,21.1,high
2017-02-19,39.6827,-92.0468,"Shelbina, Mo",20.6,1971-02-19,19.4,high
2017-02-19,40.2472,-93.7158,"Spickard 7 W, Mo",21.1,2016-02-19,20,high
2017-02-19,41.8857,-98.5631,"Bartlett 1 W, Ne",21.1,2014-02-19,15.6,high
2017-02-19,41.4638,-97.3277,"Columbus 3 Ne, Ne",20.6,1943-02-19,20.6,high
2017-02-19,40.6471,-98.3835,"Hastings 4 N, Ne",21.1,1996-02-19,21.1,high
2017-02-19,40.6986,-95.8866,"Nebraska City 2 Nw, Ne",22.2,2016-02-19,22.2,high
2017-02-19,38.9536,-74.9359,"Cape May 2 Nw, Nj",20,1997-02-19,18.3,high
2017-02-19,42.1013,-77.2344,"Addison, Ny",17.8,2011-02-19,17.2,high
2017-02-19,42.2499,-77.7583,"Alfred, Ny",18.3,1994-02-19,17.8,high
2017-02-19,42.3108,-78.023,"Angelica, Ny",17.8,1994-02-19,17.2,high
2017-02-19,42.9327,-76.5447,"Auburn, Ny",16.7,2011-02-19,15,high
2017-02-19,42.7338,-76.6591,"Aurora Research Farm, Ny",17.8,1981-02-19,16.1,high
2017-02-19,42.9203,-77.7557,"Avon, Ny",16.7,1948-02-19,16.1,high
2017-02-19,42.84505,-77.28071,"Canandaigua 3 S, Ny",18.3,1997-02-19,16.7,high
2017-02-19,43.3203,-73.9256,"Conklingville Dam, Ny",12.2,1981-02-19,12.2,high
2017-02-19,42.2356,-74.1433,"East Jewett, Ny",15.6,2011-02-19,15,high
2017-02-19,42.0997,-76.8358,"Elmira, Ny",17.8,2011-02-19,16.7,high
2017-02-19,42.3295,-78.4637,"Franklinville, Ny",16.1,1954-02-19,13.3,high
2017-02-19,42.8766,-77.0307,"Geneva Research Farm, Ny",17.2,1981-02-19,16.7,high
2017-02-19,42.4491,-76.4491,"Ithaca Cornell University, Ny",17.8,1981-02-19,15.6,high
2017-02-19,42.11,-79.1591,"Jamestown 4 Ene, Ny",17.8,2011-02-19,12.8,high
2017-02-19,42.2473,-78.8125,"Little Valley, Ny",16.1,1948-02-19,16.1,high
2017-02-19,43.7929,-75.4829,"Lowville, Ny",13.9,1981-02-19,12.8,high
2017-02-19,44.842,-74.3081,"Malone, Ny",11.7,2011-02-19,10.6,high
2017-02-19,43.2359,-77.0841,"Sodus, Ny",17.2,1994-02-19,17.2,high
2017-02-19,44.2307,-74.4382,"Tupper Lake Sunmount, Ny",10.6,2008-02-19,10.6,high
2017-02-19,42.6855,-78.2202,"Warsaw 6 Sw, Ny",13.9,2011-02-19,12.8,high
2017-02-19,35.3247,-78.6881,"Dunn 4 Nw, Nc",23.9,2014-02-19,23.3,high
2017-02-19,47.9217,-97.0981,"Grand Forks University Nws, Nd",8.3,1996-02-19,8.3,high
2017-02-19,40.3533,-83.7747,"Bellefontaine, Oh",18.9,1939-02-19,18.3,high
2017-02-19,41.3831,-83.6111,"Bowling Green Wwtp, Oh",20,1930-02-19,19.4,high
2017-02-19,40.8126,-82.9698,"Bucyrus, Oh",18.3,1939-02-19,17.8,high
2017-02-19,40.2913,-82.6546,"Centerburg 2 Se, Oh",19.4,1951-02-19,16.7,high
2017-02-19,41.58333,-81.18333,"Chardon, Oh",20,1994-02-19,15.6,high
2017-02-19,41.2783,-84.3847,"Defiance, Oh",19.4,1939-02-19,18.3,high
2017-02-19,41.3331,-83.1189,"Fremont, Oh",21.1,1939-02-19,17.8,high
2017-02-19,40.7247,-84.1294,"Lima Wwtp, Oh",18.9,1994-02-19,18.3,high
2017-02-19,41.26667,-82.61667,"Norwalk Wwtp, Oh",20.6,1930-02-19,18.9,high
2017-02-19,40.9462,-83.9614,"Pandora, Oh",18.3,1994-02-19,17.8,high
2017-02-19,41.1247,-84.5919,"Paulding, Oh",19.4,1930-02-19,18.9,high
2017-02-19,40.2705,-84.1507,"Sidney 1 S, Oh",19.4,1994-02-19,16.1,high
2017-02-19,39.9735,-83.8072,"Springfield New Water Works, Oh",17.8,1994-02-19,17.2,high
2017-02-19,41.5183,-84.1452,"Wauseon Water Plant, Oh",17.8,1913-02-19,16.7,high
2017-02-19,40.1268,-82.9441,"Westerville, Oh",19.4,1994-02-19,19.4,high
2017-02-19,40.7833,-81.9167,"Wooster Experimental Station, Oh",20,1939-02-19,19.4,high
2017-02-19,41.8975,-78.7144,"Bradford 4 Sw Res 5, Pa",17.8,1994-02-19,16.1,high
2017-02-19,40.8415,-79.9163,"Butler 2 Sw, Pa",18.9,2011-02-19,18.3,high
2017-02-19,41.6516,-76.8463,"Canton, Pa",17.8,2011-02-19,17.2,high
2017-02-19,39.9353,-77.6394,"Chambersburg, Pa",21.1,1981-02-19,20.6,high
2017-02-19,40.1275,-79.40583,"Donegal 2 Nw, Pa",18.3,1971-02-19,15.6,high
2017-02-19,41.4004,-79.8305,"Franklin, Pa",18.9,1913-02-19,16.1,high
2017-02-19,40.0499,-76.2742,"Lancaster 2 Ne Fltr, Pa",21.1,1997-02-19,19.4,high
2017-02-19,41.131,-77.4336,"Lock Haven Sewage Plant, Pa",21.7,2011-02-19,18.3,high
2017-02-19,40.1358,-74.955,"Neshaminy Falls, Pa",21.1,1994-02-19,20,high
2017-02-19,39.8,-76.05,"Octoraro Lake, Pa",20.6,1997-02-19,20.6,high
2017-02-19,41.3299,-77.7381,"Renovo, Pa",20.6,2011-02-19,17.8,high
2017-02-19,41.4196,-78.7493,"Ridgway, Pa",18.9,2011-02-19,16.1,high
2017-02-19,40.5101,-79.5459,"Salina 3 W, Pa",18.3,2011-02-19,18.3,high
2017-02-19,40.05889,-77.52139,"Shippensburg, Pa",20.6,1997-02-19,18.3,high
2017-02-19,41.05583,-80.06,"Slippery Rock, Pa",18.9,1994-02-19,18.9,high
2017-02-19,41.0125,-75.1906,"Stroudsburg, Pa",17.2,1981-02-19,17.2,high
2017-02-19,41.4792,-79.4432,"Tionesta 2 Se Lake, Pa",18.9,1948-02-19,17.8,high
2017-02-19,41.63,-79.69306,"Titusville Water Works, Pa",18.9,1994-02-19,14.4,high
2017-02-19,41.84667,-79.14944,"Warren, Pa",18.9,1948-02-19,18.3,high
2017-02-19,41.7004,-77.3871,"Wellsboro 4 Sw, Pa",17.8,2011-02-19,14.4,high
2017-02-19,39.91667,-76.75,"York 3 Ssw Pump Station, Pa",21.1,1948-02-19,21.1,high
2017-02-19,41.4903,-71.543,"Kingston, Ri",17.2,1997-02-19,17.2,high
2017-02-19,45.5286,-102.465,"Bison, Sd",17.2,1995-02-19,17.2,high
2017-02-19,45.5488,-103.9744,"Camp Crook, Sd",17.8,1995-02-19,17.8,high
2017-02-19,44.3826,-97.5497,"De Smet, Sd",17.2,1930-02-19,16.7,high
2017-02-19,44.4099,-103.4775,"Fort Meade, Sd",19.4,1965-02-19,19.4,high
2017-02-19,43.7483,-101.9413,"Interior 3 Ne, Sd",21.1,2016-02-19,20,high
2017-02-19,44.3544,-103.7431,"Lead, Sd",17.2,1981-02-19,15,high
2017-02-19,43.9905,-97.0925,"Madison 2 Se, Sd",15,1981-02-19,15,high
2017-02-19,44.5208,-101.6192,"Milesville 5 Ne, Sd",20.6,1965-02-19,17.2,high
2017-02-19,43.8769,-103.4578,"Mount Rushmore National Mem, Sd",15,1972-02-19,13.9,high
2017-02-19,45.4247,-97.327,"Waubay National Wild Life, Sd",13.3,1981-02-19,12.8,high
2017-02-19,45.333,-97.5227,"Webster, Sd",13.3,1981-02-19,12.2,high
2017-02-19,35.7178,-89.4986,"Ripley, Tn",26.7,1986-02-19,23.3,high
2017-02-19,32.5066,-97.3444,"Burleson, Tx",26.7,2011-02-19,26.7,high
2017-02-19,28.9845,-95.3809,"Freeport 2 Nw, Tx",26.7,2009-02-19,26.1,high
2017-02-19,29.8099,-99.2498,"Medina 1 Ne, Tx",30,1996-02-19,29.4,high
2017-02-19,31.9633,-98.4941,"Proctor Reservoir, Tx",27.8,1986-02-19,27.8,high
2017-02-19,37.75,-77.4833,"Ashland, Va",23.3,1948-02-19,23.3,high
2017-02-19,36.6954,-78.8807,"South Boston, Va",24.4,2011-02-19,24.4,high
2017-02-19,36.9839,-77.0078,"Wakefield 1 Nw, Va",23.9,1991-02-19,21.7,high
2017-02-19,39.67722,-79.77194,"Coopers Rock State Forest, Wv",17.8,1981-02-19,16.1,high
2017-02-19,40.1478,-80.7014,"Pike Island Lock And Dam, Wv",19.4,2011-02-19,18.3,high
2017-02-19,38.78333,-79.28333,"Upper Tract, Wv",19.4,1913-02-19,19.4,high
2017-02-19,44.3271,-91.9194,"Alma Dam 4, Wi",15.6,1981-02-19,10.6,high
2017-02-19,44.2769,-88.4377,"Appleton, Wi",15,1981-02-19,14.4,high
2017-02-19,43.0411,-89.4286,"Arboretum University Wis, Wi",16.1,1981-02-19,14.4,high
2017-02-19,43.3008,-89.3269,"Arlington University Farm, Wi",16.1,1981-02-19,14.4,high
2017-02-19,43.4583,-89.7269,"Baraboo, Wi",16.7,1981-02-19,15,high
2017-02-19,42.5038,-89.0311,"Beloit, Wi",17.8,1981-02-19,15.6,high
2017-02-19,45.5556,-90.9592,"Big Falls Hydro, Wi",13.9,1994-02-19,11.1,high
2017-02-19,42.6333,-89.3866,"Brodhead, Wi",18.9,1981-02-19,13.9,high
2017-02-19,46.5378,-91.5919,"Brule Ranger Station, Wi",11.7,2002-02-19,10.6,high
2017-02-19,42.6508,-88.2544,"Burlington, Wi",17.2,1981-02-19,12.8,high
2017-02-19,43.0596,-89.4819,"Charmany Farm, Wi",17.8,1981-02-19,13.3,high
2017-02-19,44.0327,-88.1469,"Chilton, Wi",13.3,1948-02-19,11.1,high
2017-02-19,44.6227,-88.7483,"Clintonville, Wi",12.8,1997-02-19,11.1,high
2017-02-19,45.8003,-91.4594,"Couderay 7 W, Wi",13.3,1981-02-19,12.2,high
2017-02-19,45.3575,-88.1919,"Crivitz High Falls, Wi",15,1997-02-19,11.7,high
2017-02-19,42.9608,-90.1161,"Dodgeville, Wi",17.8,1981-02-19,16.1,high
2017-02-19,42.905,-88.8588,"Fort Atkinson, Wi",17.2,1954-02-19,12.8,high
2017-02-19,43.5705,-91.2295,"Genoa Dam 8, Wi",16.7,1954-02-19,13.9,high
2017-02-19,43.2388,-88.1222,"Germantown, Wi",15.6,1981-02-19,11.7,high
2017-02-19,46.245,-91.8047,"Gordon, Wi",13.3,1981-02-19,13.3,high
2017-02-19,46.0002,-91.5074,"Hayward Ranger Station, Wi",13.3,1899-02-19,9.4,high
2017-02-19,45.2237,-91.127,"Holcombe, Wi",13.3,1981-02-19,12.8,high
2017-02-19,43.4406,-88.6325,"Horicon, Wi",14.4,1981-02-19,11.1,high
2017-02-19,44.4627,-87.505,"Kewaunee, Wi",13.9,1943-02-19,8.9,high
2017-02-19,45.4651,-91.1236,"Ladysmith 3 W, Wi",13.3,1981-02-19,10.6,high
2017-02-19,43.0802,-88.8966,"Lake Mills, Wi",16.7,1981-02-19,14.4,high
2017-02-19,42.8278,-90.7889,"Lancaster 4 Wsw, Wi",16.1,1981-02-19,13.9,high
2017-02-19,45.5733,-92.4852,"Luck, Wi",13.3,1981-02-19,11.7,high
2017-02-19,43.2118,-91.0985,"Lynxville Dam 9, Wi",15.6,1983-02-19,13.3,high
2017-02-19,44.1746,-90.3482,"Mather 3 Nw, Wi",15,1981-02-19,12.8,high
2017-02-19,43.7899,-90.0597,"Mauston 1 Se, Wi",16.1,1981-02-19,13.3,high
2017-02-19,45.1786,-89.6616,"Merrill, Wi",13.9,1930-02-19,13.9,high
2017-02-19,43.0719,-88.0294,"Milwaukee Mount Mary College, Wi",18.9,1981-02-19,17.2,high
2017-02-19,43.7805,-89.3169,"Montello, Wi",16.7,1997-02-19,12.8,high
2017-02-19,43.1002,-88.5036,"Oconomowoc, Wi",16.7,1981-02-19,16.1,high
2017-02-19,44.8919,-87.955,"Oconto 4 W, Wi",13.3,1930-02-19,10.6,high
2017-02-19,44.02056,-88.55806,"Oshkosh, Wi",14.4,1981-02-19,11.1,high
2017-02-19,45.9336,-90.4506,"Park Falls Dnr Hq, Wi",12.2,1997-02-19,11.1,high
2017-02-19,43.5277,-89.4341,"Portage, Wi",15.6,1981-02-19,15.6,high
2017-02-19,45.5986,-89.4508,"Rhinelander, Wi",13.9,1981-02-19,12.8,high
2017-02-19,45.4163,-91.772,"Rice Lake, Wi",11.7,1981-02-19,11.1,high
2017-02-19,45.4117,-92.6466,"St. Croix Falls, Wi",13.3,2002-02-19,11.1,high
2017-02-19,44.763,-88.6183,"Shawano 2 Ssw, Wi",12.2,1954-02-19,11.1,high
2017-02-19,43.9365,-90.8163,"Sparta, Wi",16.7,1981-02-19,15.6,high
2017-02-19,42.9108,-89.2133,"Stoughton, Wi",16.7,1981-02-19,13.9,high
2017-02-19,44.8797,-87.3355,"Sturgeon Bay Experimental Far, Wi",13.3,1930-02-19,10,high
2017-02-19,43.9994,-91.4378,"Trempealeau Dam 6, Mn",15.6,1939-02-19,14.4,high
2017-02-19,44.143,-87.5677,"Two Rivers, Wi",14.4,1981-02-19,7.2,high
2017-02-19,45.358,-86.8911,"Washington Island, Wi",13.3,1981-02-19,8.9,high
